198897;15.847359895706177;45.770089959239947;15.840718746185303;45.769289188569473;0;10;0;599;1007
198898;15.840718746185303;45.769289188569473;15.839077234268188;45.767051460046446;0;10;0;338;1007
198899;15.839077234268188;45.767051460046446;15.839678049087524;45.766602406718803;0;10;0;68;1007
198900;15.839678049087524;45.766602406718803;15.843958854675293;45.765232771742845;0;10;0;382;1007
198901;15.843958854675293;45.765232771742845;15.849022865295410;45.764544199380325;0;10;0;400;1007
198902;15.849022865295410;45.764544199380325;15.853410959243774;45.764199910011897;0;10;0;353;1007
198903;15.853410959243774;45.764199910011897;15.857874155044556;45.767515478020648;0;10;0;746;1007
198904;15.858367681503296;45.781591349665732;15.861307382583618;45.776301154349120;0;10;0;981;1007
198905;15.861307382583618;45.776301154349120;15.861028432846069;45.776188909972923;0;10;0;25;1007
198906;15.861028432846069;45.776188909972923;15.857123136520386;45.773914041926204;0;10;0;398;1007
198907;15.857123136520386;45.773914041926204;15.855224132537842;45.771781268852486;0;10;0;280;1007
198908;15.854430198669434;45.771511860135980;15.853807926177979;45.771728883926187;0;10;0;54;1007
198909;15.853807926177979;45.771728883926187;15.853518247604370;45.771272384628794;0;10;0;55;1007
198910;15.853807926177979;45.771728883926187;15.854043960571289;45.772095577376952;0;10;0;45;1007
198911;15.854279994964600;45.771032908093389;15.853518247604370;45.771272384628794;0;10;0;65;1007
198912;15.853518247604370;45.771272384628794;15.853346586227417;45.771040391750667;0;10;0;29;1007
198913;15.841051340103149;45.772245247480313;15.843197107315063;45.772245247480313;0;10;0;166;1007
198914;15.843197107315063;45.772245247480313;15.843712091445923;45.773001075366537;0;10;0;93;1007
198915;15.845342874526978;45.774310653889700;15.845450162887573;45.774280721009717;0;10;0;9;1007
198916;15.845450162887573;45.774280721009717;15.846415758132935;45.773891592108086;0;10;0;87;1007
198917;15.846415758132935;45.773891592108086;15.846651792526245;45.773749409716736;0;10;0;24;1007
198955;15.828241109848022;45.764910940066045;15.829818248748779;45.762897578833659;0;55;0;259;1060
198956;15.829818248748779;45.762897578833659;15.830204486846924;45.762605672847101;0;55;0;44;1060
198957;15.830204486846924;45.762605672847101;15.830955505371094;45.762276341182549;0;55;0;69;1060
198958;15.830955505371094;45.762276341182549;15.832393169403076;45.761647611697356;0;55;0;132;1060
198966;15.828133821487427;45.779122155473800;15.827651023864746;45.778733060355336;0;55;50;57;1060
198967;15.827651023864746;45.778733060355336;15.824604034423828;45.776518159502508;0;55;50;341;1060
199007;15.868678092956543;45.763384085417208;15.866510868072510;45.764446900426378;0;55;50;212;1060
199008;15.866510868072510;45.764446900426378;15.866124629974365;45.764678920728706;0;55;40;40;1060
199009;15.866124629974365;45.764678920728706;15.866028070449829;45.764738796779106;0;55;40;10;1060
199010;15.866028070449829;45.764738796779106;15.865899324417114;45.764821126243497;0;55;40;14;1060
199011;15.865899324417114;45.764821126243497;15.865792036056519;45.764888486623967;0;55;40;11;1060
199012;15.865792036056519;45.764888486623967;15.865545272827148;45.765000753744005;0;55;40;23;1060
199013;15.865545272827148;45.765000753744005;15.865534543991089;45.765075598365200;0;55;40;8;1060
199014;15.865534543991089;45.765075598365200;15.864955186843872;45.765472273181061;0;55;40;63;1060
199015;15.864955186843872;45.765472273181061;15.863528251647949;45.767425668391404;0;55;50;246;1060
199016;15.863528251647949;45.767425668391404;15.859923362731934;45.770015121346546;0;55;50;422;1060
199017;15.859923362731934;45.770015121346546;15.857895612716675;45.770905685765726;0;55;50;187;1060
199018;15.857895612716675;45.770905685765726;15.855224132537842;45.771781268852486;0;55;50;229;1060
199019;15.855224132537842;45.771781268852486;15.854805707931519;45.771998291594365;0;55;50;40;1060
199020;15.854805707931519;45.771998291594365;15.854119062423706;45.772222796990427;0;55;40;59;1060
199021;15.854119062423706;45.772222796990427;15.852112770080566;45.772806506790701;0;55;40;171;1060
199022;15.852112770080566;45.772806506790701;15.851887464523315;45.772903791163465;0;38;40;20;1060
199023;15.851887464523315;45.772903791163465;15.850760936737061;45.773360277107798;0;38;50;101;1060
199024;15.850760936737061;45.773360277107798;15.849376916885376;45.774467801245954;0;38;40;165;1060
199025;15.849376916885376;45.774467801245954;15.848819017410278;45.774804544089641;0;38;40;57;1060
199026;15.848819017410278;45.774804544089641;15.846018791198730;45.776675300638153;0;38;40;305;1060
199027;15.846018791198730;45.776675300638153;15.845621824264526;45.776772578262076;0;38;40;33;1060
199028;15.845621824264526;45.776772578262076;15.845181941986084;45.776854889965186;0;38;40;35;1060
199029;15.845181941986084;45.776854889965186;15.843293666839600;45.777251481013472;0;38;40;153;1060
199030;15.843293666839600;45.777251481013472;15.842370986938477;45.777468482468628;0;38;50;75;1060
199031;15.842370986938477;45.777468482468628;15.842006206512451;45.777550793144499;0;38;50;30;1060
199032;15.842006206512451;45.777550793144499;15.841426849365234;45.777692965843912;0;38;50;48;1060
199033;15.841426849365234;45.777692965843912;15.840836763381958;45.777895000108984;0;38;50;51;1060
199034;15.840836763381958;45.777895000108984;15.840289592742920;45.778074585507873;0;38;50;47;1060
